wineries-louis-roederer-wines-cristal-rose-2000;France
wineries-ausone-wines-saint-emilion-1er-grand-cru-class-1995;France
wineries-henri-boillot-wines-clos-de-la-mouchre-monopole-puligny-montrachet-1er-cru-2012;France
wineries-chateau-magdelaine-wines-saint-milion-1er-grand-cru-class-2010;France
wineries-deutz-wines-amour-de-deutz-champagne-brut-millesimi-2002;France
wineries-suduiraut-wines-sauternes-1er-cru-class-2001;France
wineries-la-mission-haut-brion-wines-pessac-leognan-cru-class-des-graves-1999;France
wineries-chateau-clinet-wines-1196580-pomerol-2005;France
wineries-paul-jaboulet-aine-1387-wines-la-chapelle-hermitage-1990;France
wineries-tertre-roteboeuf-wines-saint-milion-grand-cru-2005;France
wineries-e-guigal-wines-cte-rtie-la-landonne-2010;France
wineries-haut-brion-wines-graves-premier-grand-cru-class-1959;France
wineries-armand-rousseau-wines-chambertin-grand-cru-2002;France
wineries-champagne-philipponnat-wines-le-clos-des-goisses-champagne-brut-2001;France
wineries-armand-rousseau-wines-pre-et-fils-chambertin-2006;France
wineries-dom-perignon-wines-rose-champagne-brut-vintage-1990;France
wineries-armand-rousseau-wines-1779113-chambertin-grand-cru-2000;France
wineries-domaine-laurent-perrier-wines-grand-sicle-grande-cuve-champagne-1990;France
wineries-suduiraut-wines-sauternes-1er-cru-class-1985;France
wineries-joseph-drouhin-wines-marquis-de-laguiche-montrachet-grand-cru-2007;France
wineries-fr-domaine-tempier-wines-la-tourtine-cuve-spciale-bandol-2013;France
wineries-champagne-gosset-wines-champagne-brut-15-ans-8888;France
wineries-charles-heidsieck-wines-blanc-des-millnaires-millesim-8888;France
wineries-ausone-wines-saint-emilion-1er-grand-cru-class-2001;France
wineries-fr-chateau-latour-wines-grand-vin-de-premier-cru-classe-pauillac-1955;France
wineries-chateau-lafleur-wines-1518607-pomerol-1993;France
wineries-e-guigal-wines-cte-rtie-la-landonne-1997;France
wineries-e-guigal-wines-cte-rtie-la-turoue-1999;France
wineries-leoville-las-cases-wines-grand-vin-de-loville-marquis-de-las-cases-saint-julien-2009;France
wineries-domaine-de-la-janasse-wines-chateauneuf-du-pape-vieilles-vignes-2007;France
wineries-champagne-krug-wines-champagne-grande-cuve-brut-2002;France
wineries-domaine-jean-louis-chave-wines-hermitage-2007;France
wineries-ausone-wines-saint-emilion-1er-grand-cru-class-2002;France
wineries-chateau-d-yquem-wines-y-bordeaux-2011;France
wineries-fr-perrier-jouet-wines-champagne-sparkling-rose-belle-epoque-2002;France
wineries-e-guigal-wines-la-mouline-cte-rtie-2006;France
wineries-chateau-trotanoy-wines-pomerol-1982;France
wineries-chateau-de-beaucastel-wines-chteauneuf-du-pape-vieilles-vignes-2013;France
wineries-e-guigal-wines-cte-rtie-la-landonne-2004;France
wineries-domaine-leflaive-wines-les-pucelles-puligny-montrachet-1er-cru-2005;France
wineries-e-guigal-wines-cte-rtie-la-turoue-2009;France
wineries-haut-brion-wines-graves-premier-grand-cru-class-1975;France
wineries-clos-leglise-wines-pomerol-2005;France
wineries-chateau-rabaud-promis-wines-premier-cru-classe-sauternes-2006;France
wineries-champagne-bruno-paillard-wines-champagne-nec-plus-ultra-1996;France
